run_name,metric,step,value
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,6736,1.2291159629821777
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,13472,1.2069674730300903
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,20208,1.1981853246688843
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,26944,1.187333583831787
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,33680,1.1812419891357422
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,40416,1.1743084192276
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,47152,1.1670787334442139
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,53888,1.1602239608764648
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,60624,1.1548906564712524
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,67360,1.1511716842651367
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,74096,1.146302580833435
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,80832,1.1400964260101318
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,87568,1.1340411901474
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,94304,1.126458764076233
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,101040,1.126108169555664
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,107776,1.1237897872924805
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,114512,1.1207410097122192
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,121248,1.1150151491165161
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,127984,1.1137994527816772
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,134720,1.1092677116394043
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,141456,1.110431432723999
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,148192,1.108542561531067
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,154928,1.106807827949524
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,161664,1.0995826721191406
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,168400,1.0995502471923828
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,175136,1.0960414409637451
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,181872,1.089320421218872
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,188608,1.0845232009887695
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,195344,1.0802028179168701
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,202080,1.0737135410308838
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,208816,1.0698193311691284
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,215552,1.0666133165359497
dna-bolinas-scaling-v0.5-h640-p46M,eval/loss,215573,1.066625952720642
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,0,2.240981101989746
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,6736,1.3163902759552002
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,13472,1.296309471130371
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,20208,1.2934784889221191
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,26944,1.2858706712722778
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,33680,1.2824867963790894
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,40416,1.282331943511963
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,47152,1.2779905796051025
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,53888,1.2718615531921387
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,60624,1.265520453453064
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,67360,1.276869773864746
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,74096,1.2655688524246216
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,80832,1.266715168952942
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,87568,1.2605750560760498
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,94304,1.2662010192871094
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,101040,1.2624696493148804
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,107776,1.26029634475708
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,114512,1.2548454999923706
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,121248,1.2596704959869385
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,127984,1.252753496170044
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,134720,1.2526711225509644
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,141456,1.2558271884918213
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,148192,1.2587252855300903
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,154928,1.2547013759613037
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,161664,1.2519230842590332
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,168400,1.2535173892974854
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,175136,1.252097249031067
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,181872,1.2544804811477661
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,188608,1.2394750118255615
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,195344,1.2399133443832397
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,202080,1.241800308227539
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,208816,1.231069803237915
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,215552,1.229299545288086
dna-bolinas-scaling-v0.5-h640-p46M,train/loss,215573,1.2389684915542603
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,0,2.283627986907959
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,6736,1.2257213592529297
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,13472,1.2037137746810913
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,20208,1.1944912672042847
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,26944,1.1795555353164673
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,33680,1.169735312461853
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,40416,1.156794786453247
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,47152,1.144957423210144
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,53888,1.1345715522766113
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,60624,1.125049114227295
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,67360,1.1197072267532349
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,74096,1.115512728691101
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,80832,1.1021729707717896
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,87568,1.098125696182251
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,94304,1.0887384414672852
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,101040,1.0875098705291748
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,107776,1.0853729248046875
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,114512,1.0810190439224243
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,121248,1.0770460367202759
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,127984,1.0751864910125732
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,134720,1.0690878629684448
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,141456,1.069822907447815
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,148192,1.0624992847442627
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,154928,1.0654901266098022
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,161664,1.060051679611206
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,168400,1.0583546161651611
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,175136,1.054832100868225
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,181872,1.0470446348190308
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,188608,1.0396589040756226
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,195344,1.0322093963623047
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,202080,1.023362398147583
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,208816,1.0175350904464722
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,215552,1.0139007568359375
dna-bolinas-scaling-v0.5-h768-p76M,eval/loss,215573,1.013919711112976
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,0,2.4397451877593994
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,6736,1.3130130767822266
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,13472,1.2943482398986816
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,20208,1.2899266481399536
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,26944,1.282507061958313
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,33680,1.2769142389297485
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,40416,1.2750216722488403
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,47152,1.2686160802841187
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,53888,1.259781837463379
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,60624,1.2520267963409424
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,67360,1.265211582183838
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,74096,1.2523086071014404
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,80832,1.253619909286499
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,87568,1.2466546297073364
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,94304,1.2503280639648438
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,101040,1.247788906097412
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,107776,1.2456796169281006
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,114512,1.23838472366333
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,121248,1.245821237564087
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,127984,1.2380720376968384
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,134720,1.236649513244629
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,141456,1.2412748336791992
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,148192,1.2434996366500854
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,154928,1.2361047267913818
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,161664,1.2364078760147095
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,168400,1.2374536991119385
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,175136,1.235605001449585
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,181872,1.2393836975097656
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,188608,1.2211806774139404
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,195344,1.2192374467849731
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,202080,1.224113941192627
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,208816,1.2102539539337158
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,215552,1.2081458568572998
dna-bolinas-scaling-v0.5-h768-p76M,train/loss,215573,1.2175589799880981
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,0,1.8298648595809937
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,6736,1.2206401824951172
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,13472,1.1992137432098389
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,20208,1.1857869625091553
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,26944,1.1686137914657593
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,33680,1.1498979330062866
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,40416,1.127415657043457
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,47152,1.105824589729309
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,53888,1.089571475982666
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,60624,1.0761187076568604
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,67360,1.0652004480361938
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,74096,1.0566107034683228
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,80832,1.0436660051345825
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,87568,1.0361363887786865
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,94304,1.027448296546936
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,101040,1.0221095085144043
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,107776,1.0181941986083984
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,114512,1.0119320154190063
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,121248,1.0055062770843506
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,127984,1.002419114112854
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,134720,0.997830331325531
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,141456,0.9957103729248047
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,148192,0.9899076819419861
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,154928,0.9874265193939209
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,161664,0.9859798550605774
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,168400,0.984855592250824
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,175136,0.9783657193183899
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,181872,0.9677774310112
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,188608,0.9572510719299316
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,195344,0.9486831426620483
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,202080,0.9385645389556885
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,208816,0.9305158257484436
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,215552,0.9259413480758667
dna-bolinas-scaling-v0.5-h896-p128M,eval/loss,215573,0.9259388446807861
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,0,2.0197601318359375
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,6736,1.3095895051956177
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,13472,1.2911299467086792
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,20208,1.284438967704773
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,26944,1.276602029800415
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,33680,1.2675858736038208
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,40416,1.2631490230560303
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,47152,1.2529622316360474
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,53888,1.2399972677230835
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,60624,1.2285685539245605
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,67360,1.242347240447998
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,74096,1.2290085554122925
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,80832,1.2305177450180054
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,87568,1.222450613975525
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,94304,1.2251501083374023
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,101040,1.2215245962142944
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,107776,1.2194464206695557
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,114512,1.2105132341384888
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,121248,1.218658208847046
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,127984,1.2078243494033813
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,134720,1.2063530683517456
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,141456,1.2093724012374878
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,148192,1.2150603532791138
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,154928,1.2052772045135498
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,161664,1.2062275409698486
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,168400,1.2093005180358887
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,175136,1.2052276134490967
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,181872,1.2082586288452148
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,188608,1.1872529983520508
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,195344,1.1856818199157715
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,202080,1.1907122135162354
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,208816,1.1760129928588867
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,215552,1.1699612140655518
dna-bolinas-scaling-v0.5-h896-p128M,train/loss,215573,1.179714560508728
